sample	Extraction#	Specimen	Species	Feature_name	OTU	abundance	run	barcode	database	Broad.group	Phylum	Class	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	R1	pR1	R2	pR2	R3	pR3	R4	pR4	R5	pR5	R6	pR6	R7	pR7	R8	pR8	R9	pR9	R10	pR10	R11	pR11	R12	pR12	R13	pR13	R14	pR14	R15	pR15	R16	pR16	R17	pR17	R18	pR18	R19	pR19	R20	pR20
185_Barg	185	D1164-SS7	Bargmannia lata	1c69a787700f25fd1e1a3de3b7e3bb02	Eukaryota_Metazoa_Ctenophora	16	RUN2	166	SILVA	Ctenophore	Ctenophora												Eukaryota	91.57	Metazoa	91.57	Ctenophora	91.57	Typhlocoela	36.63	Cydippida	36.63	Haeckeliidae	18.31	Haeckelia	18.31	Haeckelia beehleri	18.31																								
185_Barg	185	D1164-SS7	Bargmannia lata	1c69a787700f25fd1e1a3de3b7e3bb02	Eukaryota_Metazoa_Ctenophora	16	RUN2	166	GenBank	Ctenophore	Ctenophora												Eukaryota	91.57	Metazoa	91.57	Ctenophora	91.57	Typhlocoela	36.63	Cydippida	36.63	Haeckeliidae	18.31	Haeckelia	18.31	Haeckelia beehleri	18.31																								
185_Barg	185	D1164-SS7	Bargmannia lata	c03d531fdfb4a5673501d31fd3ab2a83	Eukaryota_Metazoa_Ecdysozoa_Arthropoda	264	RUN2	261	GenBank	Contamination	Arthropoda	Crustacea	Maxillopoda	Pentastomida	Porocephalida								Eukaryota	88.70	Metazoa	88.70	Ecdysozoa	88.70	Arthropoda	88.70	Crustacea	88.70	Maxillopoda	88.70	Pentastomida	88.70	Porocephalida	88.70	Linguatulidae	53.22	Linguatula	53.22	Linguatula serrata(0)																			
185_Barg	185	D1164-SS7	Bargmannia lata	cdf9fee210c1acfaa4d60ee3c47800e2	Eukaryota_Metazoa_Ecdysozoa_Arthropoda	225	RUN2	261	GenBank	Contamination	Arthropoda	Crustacea	Maxillopoda	Pentastomida	Porocephalida								Eukaryota	88.70	Metazoa	88.70	Ecdysozoa	88.70	Arthropoda	88.70	Crustacea	88.70	Maxillopoda	88.70	Pentastomida	88.70	Porocephalida	88.70	Linguatulidae	53.22	Linguatula	53.22	Linguatula serrata(0)																			
186_Reso	186	D1166-D8	Resomia dunni	1583c61958dc2322032c87308f845a82	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	141	RUN2	134	GenBank	Copepod													Eukaryota	91.29	environmental samples	91.29	uncultured eukaryote	91.29																																		
186_Reso	186	D1166-D8	Resomia dunni	3719482f091c5cf57694b76be0956584	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	103	RUN2	134	GenBank	Copepod													Eukaryota	91.29	environmental samples	91.29	uncultured eukaryote	91.29																																		
186_Reso	186	D1166-D8	Resomia dunni	1fe35cf8c9fb3c545f7c3296f2d81ec9	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Clausocalanidae_Clausocalanus	30	RUN2	134	GenBank	Copepod													Eukaryota	91.29	environmental samples	91.29	uncultured eukaryote	91.29																																		
186_Reso	186	D1166-D8	Resomia dunni	c98f58e58da0d5913a7a4623c78490ff	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	239	RUN2	152	GenBank	Copepod													Eukaryota	91.67	environmental samples	91.67	uncultured eukaryote	91.67																																		
186_Reso	186	D1166-D8	Resomia dunni	cdfd27cb481366fc7c31c74adb7133dd	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	187	RUN2	152	GenBank	Copepod													Eukaryota	91.67	environmental samples	91.67	uncultured eukaryote	91.67																																		
186_Reso	186	D1166-D8	Resomia dunni	ad5311c38e69befd9a997559f24ab567	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda	426	RUN2	166	SILVA	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida	Calanidae	Calanus	Calanus helgolandicus					Eukaryota	91.49	Metazoa	73.19	Ecdysozoa	73.19	Arthropoda	73.19	Crustacea	73.19	Maxillopoda	73.19	Copepoda	73.19	Calanoida	73.19	Calanidae	73.19	Calanus	73.19	Calanus helgolandicus	73.19																		
186_Reso	186	D1166-D8	Resomia dunni	658d50665ce6e4b9ea21c79cb2e9661f	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda	349	RUN2	166	SILVA	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida	Calanidae	Calanus	Calanus helgolandicus					Eukaryota	91.25	Metazoa	73.00	Ecdysozoa	73.00	Arthropoda	73.00	Crustacea	73.00	Maxillopoda	73.00	Copepoda	73.00	Calanoida	73.00	Calanidae	73.00	Calanus	73.00	Calanus helgolandicus	73.00																		
186_Reso	186	D1166-D8	Resomia dunni	5775cc6db5c2b13754d1cb7bc4a984b4	Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_	92	RUN2	166	SILVA	Contamination	Chordata	Craniata	Vertebrata	Euteleostomi									Eukaryota	91.59	Metazoa	91.59	Chordata	91.59	Craniata	91.59	Vertebrata	91.59	Euteleostomi	91.59	Archelosauria	18.31	Archosauria	18.31	Dinosauria	18.31	Saurischia	18.31	Theropoda	18.31	Coelurosauria	18.31	Aves	18.31	Neognathae	18.31	Galloanserae	18.31	Galliformes	18.31	Phasianidae	18.31	Phasianinae	18.31	Gallus	18.31	Gallus gallus 	18.31
186_Reso	186	D1166-D8	Resomia dunni	ad5311c38e69befd9a997559f24ab567	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Calanidae	426	RUN2	166	GenBank	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida	Calanidae	Calanus	Calanus helgolandicus					Eukaryota	91.49	Metazoa	73.19	Ecdysozoa	73.19	Arthropoda	73.19	Crustacea	73.19	Maxillopoda	73.19	Copepoda	73.19	Calanoida	73.19	Calanidae	73.19	Calanus	73.19	Calanus helgolandicus	73.19																		
186_Reso	186	D1166-D8	Resomia dunni	658d50665ce6e4b9ea21c79cb2e9661f	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Calanidae	349	RUN2	166	GenBank	Copepod	Arthropoda	Crustacea	Maxillopoda	Copepoda	Calanoida	Calanidae	Calanus	Calanus helgolandicus					Eukaryota	91.25	Metazoa	73.00	Ecdysozoa	73.00	Arthropoda	73.00	Crustacea	73.00	Maxillopoda	73.00	Copepoda	73.00	Calanoida	73.00	Calanidae	73.00	Calanus	73.00	Calanus helgolandicus	73.00																		
186_Reso	186	D1166-D8	Resomia dunni	f8a7fa17cd0c74bf9d59a2d45ff85783	Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi	104	RUN2	166	GenBank	Contamination	Chordata	Craniata	Vertebrata	Euteleostomi	Mammalia	Eutheria							Eukaryota	91.80	Metazoa	91.80	Chordata	91.80	Craniata	91.80	Vertebrata	91.80	Euteleostomi	91.80	Mammalia	73.44	Eutheria	73.44	Laurasiatheria	36.72	Carnivora	36.72	Caniformia	36.72	Ursidae	18.36	Ursus	18.36	Ursus maritimus 	18.36												
186_Reso	186	D1166-D8	Resomia dunni	4784ca0b100648c6cbd98ddcbf76a24f	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	47	RUN2	166	GenBank	Copepod													Eukaryota	91.49	environmental samples	91.49	uncultured eukaryote	91.49																																		
186_Reso	186	D1166-D8	Resomia dunni	5775cc6db5c2b13754d1cb7bc4a984b4	Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi	92	RUN2	166	GenBank	Contamination	Chordata	Craniata	Vertebrata	Euteleostomi									Eukaryota	91.59	Metazoa	91.59	Chordata	91.59	Craniata	91.59	Vertebrata	91.59	Euteleostomi	91.59	Archelosauria	18.31	Archosauria	18.31	Dinosauria	18.31	Saurischia	18.31	Theropoda	18.31	Coelurosauria	18.31	Aves	18.31	Neognathae	18.31	Galloanserae	18.31	Galliformes	18.31	Phasianidae	18.31	Phasianinae	18.31	Gallus	18.31	Gallus gallus 	18.31
186_Reso	186	D1166-D8	Resomia dunni	8548f3149a5d0dced556dbc46ef46f28	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Paracalanidae_Paracalanus_Paracalanus parvus_NA	132	RUN2	179	GenBank	Copepod													Eukaryota	91.78	environmental samples	91.78	uncultured eukaryote	91.78																																		
186_Reso	186	D1166-D8	Resomia dunni	8a2d3838e81d83fffb92de875faea885	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	133	RUN2	179	GenBank	Copepod													Eukaryota	91.78	Metazoa	55.07	Ecdysozoa	55.07	Arthropoda	55.07	Crustacea	55.07	Maxillopoda	55.07	Copepoda	55.07	Calanoida	55.07	Calanidae	55.07	Calanus	55.07	Calanus helgolandicus	55.07																		
186_Reso	186	D1166-D8	Resomia dunni	0bfad0cbb9323b10755f665860bce882	Eukaryota_Metazoa_Chordata_Craniata	50	RUN2	261	GenBank	Contamination	Metazoa												Eukaryota	92.09	Metazoa	92.09	Cnidaria	18.41	Anthozoa	18.41	Hexacorallia	18.41	Actiniaria	18.41	Nynantheae	18.41	Actiniidae	18.41	Anthopleura	18.41	Anthopleura elegantissima 	18.41																				
186_Reso	186	D1166-D8	Resomia dunni	d65d11c1a4761728ac90f791fceb069d	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	425	RUN2	272	GenBank	Copepod													Eukaryota	92.24	environmental samples	92.24	uncultured eukaryote	92.24																																		
186_Reso	186	D1166-D8	Resomia dunni	9ecc342e6fb43fd308b4ebb5adec50ee	Eukaryota_Metazoa_Chordata_Craniata	60	RUN2	272	GenBank	Contamination	Chordata	Craniata	Vertebrata	Euteleostomi	Mammalia	Eutheria							Eukaryota	92.44	Metazoa	92.44	Chordata	92.44	Craniata	92.44	Vertebrata	92.44	Euteleostomi	92.44	Mammalia	92.44	Eutheria	92.44	Euarchontoglires	36.97	Glires	36.97	Rodentia	36.97	Sciurognathi	36.97	Muroidea	36.97	Muridae	36.97	Murinae	36.97	Rattus	36.97	Rattus norvegicus 	36.97						
186_Reso	186	D1166-D8	Resomia dunni	3bc056ea32ddc6c5f9c3e9be7b347aee	Eukaryota_Metazoa_Chordata_Craniata	40	RUN2	272	GenBank	Contamination	Chordata	Craniata	Vertebrata	Euteleostomi	Mammalia	Eutheria							Eukaryota	92.44	Metazoa	92.44	Chordata	92.44	Craniata	92.44	Vertebrata	92.44	Euteleostomi	92.44	Mammalia	92.44	Eutheria	92.44	Euarchontoglires	36.97	Glires	36.97	Rodentia	36.97	Sciurognathi	36.97	Muroidea	36.97	Muridae	36.97	Murinae	36.97	Rattus	36.97	Rattus norvegicus 	36.97						
188_Barg	188	D1163-D4	Bargmannia amoena	f8a7fa17cd0c74bf9d59a2d45ff85783	Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi	33	RUN2	166	GenBank	Contamination	Chordata	Craniata	Vertebrata	Euteleostomi	Mammalia	Eutheria							Eukaryota	91.80	Metazoa	91.80	Chordata	91.80	Craniata	91.80	Vertebrata	91.80	Euteleostomi	91.80	Mammalia	73.44	Eutheria	73.44	Laurasiatheria	36.72	Carnivora	36.72	Caniformia	36.72	Ursidae	18.36	Ursus	18.36	Ursus maritimus 	18.36												
188_Barg	188	D1163-D4	Bargmannia amoena	c03d531fdfb4a5673501d31fd3ab2a83	Eukaryota_Metazoa_Ecdysozoa_Arthropoda	138	RUN2	261	GenBank	Contamination	Arthropoda	Crustacea	Maxillopoda	Pentastomida	Porocephalida								Eukaryota	88.70	Metazoa	88.70	Ecdysozoa	88.70	Arthropoda	88.70	Crustacea	88.70	Maxillopoda	88.70	Pentastomida	88.70	Porocephalida	88.70	Linguatulidae	53.22	Linguatula	53.22	Linguatula serrata(0)																			
188_Barg	188	D1163-D4	Bargmannia amoena	cdf9fee210c1acfaa4d60ee3c47800e2	Eukaryota_Metazoa_Ecdysozoa_Arthropoda	152	RUN2	261	GenBank	Contamination	Arthropoda	Crustacea	Maxillopoda	Pentastomida	Porocephalida								Eukaryota	88.70	Metazoa	88.70	Ecdysozoa	88.70	Arthropoda	88.70	Crustacea	88.70	Maxillopoda	88.70	Pentastomida	88.70	Porocephalida	88.70	Linguatulidae	53.22	Linguatula	53.22	Linguatula serrata(0)																			
189_Barg	189	D1165-SS12	Bargmannia amoena	1d86c642963416f71a9ef9aa2c0682ce	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Paracalanidae_Paracalanus	65	RUN2	134	GenBank	Copepod													Eukaryota	91.29	environmental samples	91.29	uncultured eukaryote	91.29																																		
189_Barg	189	D1165-SS12	Bargmannia amoena	62197c31c64db236ec502c1887f08bcb	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Paracalanidae_Paracalanus	56	RUN2	134	GenBank	Copepod													Eukaryota	91.29	environmental samples	91.29	uncultured eukaryote	91.29																																		
189_Barg	189	D1165-SS12	Bargmannia amoena	c98f58e58da0d5913a7a4623c78490ff	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	115	RUN2	152	GenBank	Copepod													Eukaryota	91.67	environmental samples	91.67	uncultured eukaryote	91.67																																		
189_Barg	189	D1165-SS12	Bargmannia amoena	cdfd27cb481366fc7c31c74adb7133dd	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	132	RUN2	152	GenBank	Copepod													Eukaryota	91.67	environmental samples	91.67	uncultured eukaryote	91.67																																		
189_Barg	189	D1165-SS12	Bargmannia amoena	f8a7fa17cd0c74bf9d59a2d45ff85783	Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi	39	RUN2	166	GenBank	Contamination	Chordata	Craniata	Vertebrata	Euteleostomi	Mammalia	Eutheria							Eukaryota	91.80	Metazoa	91.80	Chordata	91.80	Craniata	91.80	Vertebrata	91.80	Euteleostomi	91.80	Mammalia	73.44	Eutheria	73.44	Laurasiatheria	36.72	Carnivora	36.72	Caniformia	36.72	Ursidae	18.36	Ursus	18.36	Ursus maritimus 	18.36												
189_Barg	189	D1165-SS12	Bargmannia amoena	4784ca0b100648c6cbd98ddcbf76a24f	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	229	RUN2	166	GenBank	Contamination													Eukaryota	91.49	environmental samples	91.49	uncultured eukaryote	91.49																																		
189_Barg	189	D1165-SS12	Bargmannia amoena	e2cf5ea0583a2f68c210af856550c1bb	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	218	RUN2	166	GenBank	Contamination													Eukaryota	91.25	environmental samples	91.25	uncultured eukaryote	91.25																																		
189_Barg	189	D1165-SS12	Bargmannia amoena	8548f3149a5d0dced556dbc46ef46f28	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Paracalanidae_Paracalanus_Paracalanus parvus_NA	134	RUN2	179	GenBank	Copepod													Eukaryota	91.78	environmental samples	91.78	uncultured eukaryote	91.78																																		
189_Barg	189	D1165-SS12	Bargmannia amoena	ff1480058c38f3414b39f088c7935475	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Paracalanidae_Paracalanus_Paracalanus parvus_NA	109	RUN2	179	GenBank	Copepod													Eukaryota	91.78	environmental samples	91.78	uncultured eukaryote	91.78																																		
189_Barg	189	D1165-SS12	Bargmannia amoena	c03d531fdfb4a5673501d31fd3ab2a83	Eukaryota_Metazoa_Ecdysozoa_Arthropoda	84	RUN2	261	GenBank	Contamination	Arthropoda	Crustacea	Maxillopoda	Pentastomida	Porocephalida								Eukaryota	88.70	Metazoa	88.70	Ecdysozoa	88.70	Arthropoda	88.70	Crustacea	88.70	Maxillopoda	88.70	Pentastomida	88.70	Porocephalida	88.70	Linguatulidae	53.22	Linguatula	53.22	Linguatula serrata(0)																			
189_Barg	189	D1165-SS12	Bargmannia amoena	cdf9fee210c1acfaa4d60ee3c47800e2	Eukaryota_Metazoa_Ecdysozoa_Arthropoda	73	RUN2	261	GenBank	Contamination	Arthropoda	Crustacea	Maxillopoda	Pentastomida	Porocephalida								Eukaryota	88.70	Metazoa	88.70	Ecdysozoa	88.70	Arthropoda	88.70	Crustacea	88.70	Maxillopoda	88.70	Pentastomida	88.70	Porocephalida	88.70	Linguatulidae	53.22	Linguatula	53.22	Linguatula serrata(0)																			
189_Barg	189	D1165-SS12	Bargmannia amoena	d416cb1ae87a3580180f9b8e75d56d84	Eukaryota_Metazoa_Ecdysozoa_Nematoda_Chromadorea_Tylenchida_Tylenchina_Tylenchoidea_Hoplolaimidae_Rotylenchulinae_Rotylenchus	30	RUN2	261	GenBank	Contamination													Eukaryota	88.23	Fungi	17.56	Dikarya	17.56	Ascomycota	17.56	Saccharomycotina	17.56	Saccharomycetes	17.56	Saccharomycetales	17.56	Trichomonascaceae	17.56	Wickerhamiella	17.56	Wickerhamiella sp. 9E1	21.95																				
189_Barg	189	D1165-SS12	Bargmannia amoena	0bfad0cbb9323b10755f665860bce882	Eukaryota_Metazoa_Chordata_Craniata	28	RUN2	261	GenBank	Contamination	Metazoa												Eukaryota	92.09	Metazoa	92.09	Cnidaria	18.41	Anthozoa	18.41	Hexacorallia	18.41	Actiniaria	18.41	Nynantheae	18.41	Actiniidae	18.41	Anthopleura	18.41	Anthopleura elegantissima 	18.41																				
189_Barg	189	D1165-SS12	Bargmannia amoena	3f1da4a10984e07bee29ae79e7f62039	Eukaryota_Metazoa_Chordata_Craniata	16	RUN2	261	GenBank	Contamination	Metazoa												Eukaryota	92.10	Metazoa	92.10	Cnidaria	18.42	Anthozoa	18.42	Hexacorallia	18.42	Actiniaria	18.42	Nynantheae	18.42	Actiniidae	18.42	Anthopleura	18.42	Anthopleura elegantissima 	18.42																				
189_Barg	189	D1165-SS12	Bargmannia amoena	0060c9af70be2f4f8e08ce6dcf9e891e	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	13	RUN2	261	GenBank	Copepod													Eukaryota	92.01	environmental samples	92.01	uncultured eukaryote	92.01																																		
189_Barg	189	D1165-SS12	Bargmannia amoena	d65d11c1a4761728ac90f791fceb069d	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	833	RUN2	272	GenBank	Copepod													Eukaryota	92.24	environmental samples	92.24	uncultured eukaryote	92.24																																		
189_Barg	189	D1165-SS12	Bargmannia amoena	9ecc342e6fb43fd308b4ebb5adec50ee	Eukaryota_Metazoa_Chordata_Craniata	38	RUN2	272	GenBank	Contamination	Chordata	Craniata	Vertebrata	Euteleostomi	Mammalia	Eutheria							Eukaryota	92.44	Metazoa	92.44	Chordata	92.44	Craniata	92.44	Vertebrata	92.44	Euteleostomi	92.44	Mammalia	92.44	Eutheria	92.44	Euarchontoglires	36.97	Glires	36.97	Rodentia	36.97	Sciurognathi	36.97	Muroidea	36.97	Muridae	36.97	Murinae	36.97	Rattus	36.97	Rattus norvegicus 	36.97						
189_Barg	189	D1165-SS12	Bargmannia amoena	3bc056ea32ddc6c5f9c3e9be7b347aee	Eukaryota_Metazoa_Chordata_Craniata	48	RUN2	272	GenBank	Contamination	Chordata	Craniata	Vertebrata	Euteleostomi	Mammalia	Eutheria							Eukaryota	92.44	Metazoa	92.44	Chordata	92.44	Craniata	92.44	Vertebrata	92.44	Euteleostomi	92.44	Mammalia	92.44	Eutheria	92.44	Euarchontoglires	36.97	Glires	36.97	Rodentia	36.97	Sciurognathi	36.97	Muroidea	36.97	Muridae	36.97	Murinae	36.97	Rattus	36.97	Rattus norvegicus 	36.97						
191_Marr	191	D1164-SS6	Marrus claudanielis	9fbcfd53b5a74be64e2040dfa9bae4fa	Eukaryota_Metazoa_Cnidaria	12	RUN2	179	SILVA	Contamination	Cnidaria												Eukaryota	89.88	Metazoa	89.88	Cnidaria	89.88	Hydrozoa	36.05	Hydroidolina	36.05	Anthoathecata	36.05	Filifera	36.05	Stylasteridae	36.05	Leptohelia	36.05	Leptohelia flexibilis	36.05																				
191_Marr	191	D1164-SS6	Marrus claudanielis	9fbcfd53b5a74be64e2040dfa9bae4fa	Eukaryota_Metazoa_Cnidaria	12	RUN2	179	GenBank	Contamination	Cnidaria												Eukaryota	89.88	Metazoa	89.88	Cnidaria	89.88	Hydrozoa	36.05	Hydroidolina	36.05	Anthoathecata	36.05	Filifera	36.05	Stylasteridae	36.05	Leptohelia	36.05	Leptohelia flexibilis	36.05																				
191_Marr	191	D1164-SS6	Marrus claudanielis	c03d531fdfb4a5673501d31fd3ab2a83	Eukaryota_Metazoa_Ecdysozoa_Arthropoda	41	RUN2	261	GenBank	Contamination	Arthropoda	Crustacea	Maxillopoda	Pentastomida	Porocephalida								Eukaryota	88.70	Metazoa	88.70	Ecdysozoa	88.70	Arthropoda	88.70	Crustacea	88.70	Maxillopoda	88.70	Pentastomida	88.70	Porocephalida	88.70	Linguatulidae	53.22	Linguatula	53.22	Linguatula serrata(0)																			
191_Marr	191	D1164-SS6	Marrus claudanielis	cdf9fee210c1acfaa4d60ee3c47800e2	Eukaryota_Metazoa_Ecdysozoa_Arthropoda	32	RUN2	261	GenBank	Contamination	Arthropoda	Crustacea	Maxillopoda	Pentastomida	Porocephalida								Eukaryota	88.70	Metazoa	88.70	Ecdysozoa	88.70	Arthropoda	88.70	Crustacea	88.70	Maxillopoda	88.70	Pentastomida	88.70	Porocephalida	88.70	Linguatulidae	53.22	Linguatula	53.22	Linguatula serrata(0)																			
193_Reso	193	D1166-D8	Resomia dunni	c03d531fdfb4a5673501d31fd3ab2a83	Eukaryota_Metazoa_Ecdysozoa_Arthropoda	372	RUN2	261	GenBank	Contamination	Arthropoda	Crustacea	Maxillopoda	Pentastomida	Porocephalida								Eukaryota	88.70	Metazoa	88.70	Ecdysozoa	88.70	Arthropoda	88.70	Crustacea	88.70	Maxillopoda	88.70	Pentastomida	88.70	Porocephalida	88.70	Linguatulidae	53.22	Linguatula	53.22	Linguatula serrata(0)																			
193_Reso	193	D1166-D8	Resomia dunni	cdf9fee210c1acfaa4d60ee3c47800e2	Eukaryota_Metazoa_Ecdysozoa_Arthropoda	386	RUN2	261	GenBank	Contamination	Arthropoda	Crustacea	Maxillopoda	Pentastomida	Porocephalida								Eukaryota	88.70	Metazoa	88.70	Ecdysozoa	88.70	Arthropoda	88.70	Crustacea	88.70	Maxillopoda	88.70	Pentastomida	88.70	Porocephalida	88.70	Linguatulidae	53.22	Linguatula	53.22	Linguatula serrata(0)																			
200_Fril	200	D1240-SS5	Frillagalma vityazi	f8a7fa17cd0c74bf9d59a2d45ff85783	Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi	62	RUN2	166	GenBank	Contamination	Chordata	Craniata	Vertebrata	Euteleostomi	Mammalia	Eutheria							Eukaryota	91.80	Metazoa	91.80	Chordata	91.80	Craniata	91.80	Vertebrata	91.80	Euteleostomi	91.80	Mammalia	73.44	Eutheria	73.44	Laurasiatheria	36.72	Carnivora	36.72	Caniformia	36.72	Ursidae	18.36	Ursus	18.36	Ursus maritimus 	18.36												
200_Fril	200	D1240-SS5	Frillagalma vityazi	c03d531fdfb4a5673501d31fd3ab2a83	Eukaryota_Metazoa_Ecdysozoa_Arthropoda	37	RUN2	261	GenBank	Contamination	Arthropoda	Crustacea	Maxillopoda	Pentastomida	Porocephalida								Eukaryota	88.70	Metazoa	88.70	Ecdysozoa	88.70	Arthropoda	88.70	Crustacea	88.70	Maxillopoda	88.70	Pentastomida	88.70	Porocephalida	88.70	Linguatulidae	53.22	Linguatula	53.22	Linguatula serrata(0)																			
200_Fril	200	D1240-SS5	Frillagalma vityazi	cdf9fee210c1acfaa4d60ee3c47800e2	Eukaryota_Metazoa_Ecdysozoa_Arthropoda	26	RUN2	261	GenBank	Contamination	Arthropoda	Crustacea	Maxillopoda	Pentastomida	Porocephalida								Eukaryota	88.70	Metazoa	88.70	Ecdysozoa	88.70	Arthropoda	88.70	Crustacea	88.70	Maxillopoda	88.70	Pentastomida	88.70	Porocephalida	88.70	Linguatulidae	53.22	Linguatula	53.22	Linguatula serrata(0)																			
200_Fril	200	D1240-SS5	Frillagalma vityazi	0bfad0cbb9323b10755f665860bce882	Eukaryota_Metazoa_Chordata_Craniata	22	RUN2	261	GenBank	Contamination	Metazoa												Eukaryota	92.09	Metazoa	92.09	Cnidaria	18.41	Anthozoa	18.41	Hexacorallia	18.41	Actiniaria	18.41	Nynantheae	18.41	Actiniidae	18.41	Anthopleura	18.41	Anthopleura elegantissima 	18.41																				
200_Fril	200	D1240-SS5	Frillagalma vityazi	3f1da4a10984e07bee29ae79e7f62039	Eukaryota_Metazoa_Chordata_Craniata	27	RUN2	261	GenBank	Contamination	Metazoa												Eukaryota	92.10	Metazoa	92.10	Cnidaria	18.42	Anthozoa	18.42	Hexacorallia	18.42	Actiniaria	18.42	Nynantheae	18.42	Actiniidae	18.42	Anthopleura	18.42	Anthopleura elegantissima 	18.42																				
202_Apol	202	D1240-D1	Apolemia lanosa	5969bb56dcbab5b9ef8bd952e8f6fcc0	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Clausocalanidae_Clausocalanus	6	RUN2	134	GenBank	Copepod													Eukaryota	91.29	environmental samples	91.29	uncultured eukaryote	91.29																																		
202_Apol	202	D1240-D1	Apolemia lanosa	d65d11c1a4761728ac90f791fceb069d	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida	143	RUN2	272	GenBank	Copepod													Eukaryota	92.24	environmental samples	92.24	uncultured eukaryote	92.24																																		
202_Apol	202	D1240-D1	Apolemia lanosa	cfed83daeca2188be93d8458bea8fb40	Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Eucalanidae	149	RUN2	272	GenBank	Copepod													Eukaryota	92.02	environmental samples	92.02	uncultured eukaryote	92.02																																		
